,SMILES molecule,Generation,Metric 1
0,O=S(=O)(C1C(C)=CC=C(C=1)C(F)(F)F)N(C)N=CC1=C2C=C(C#N)C=CN2N=C1,0,0.026938622817397118
1,C(OC1C(OC)=CC(=CC=1)C=CC(NCCCNC1C2=CC=CC=C2N=C2CCCCC2=1)=O)CO[N+]([O-])=O,0,0.03656056523323059
2,O(C)C1N=C(OC)C(C2N(C3=C(N=2)C(=O)N(C2=CC(=CC=C2C)Cl)C3C2C=CC(Cl)=CC=2)C(C)C)=CC=1,0,0.0560000017285347
3,C1(C(=CC=CC=1)F)COC1C=CC=C(C=1)NC(=O)C1CCN(C2C=CN=CC=2)CC1,0,0.05864983797073364
4,C1=CC(OC)=CC=C1C(=O)NCCC1N(C(SCCOC2C=CC(OC)=CC=2)=NN=1)C,0,0.033974844962358475
3,C1=CC(=CC=N1)N1CCC(C(=O)NC2C=C(C=CC=2)OCC2=CC=CC=C2F)CC1,1,0.05864983797073364
2,C1N=CC=C(C=1)N1CCC(C(=O)NC2C=CC=C(OCC3C(=C)C=CC=3F)C=2)CC1,2,0.059185463935136795
3,C1CN(CCC1C(NC1=CC(OCCC#[P-]C=CC=CC)=CC=C1)F)C(=O)C=CN,3,0.07476635277271271
3,C(C[S+]#COC1C=CC=CC1=CNC(F)C1CC(NC(=O)C=CN)CC1)#[P-]C=CC=C,4,0.07641448080539703
3,C1CC(NC(=O)C=CN)CC1C(=CF)NC=C1C(OC#[S+]CC#[P-]C[N+]=CC)C=CC=C1,5,0.07986275106668472
0,C1(C(C=CC=C1)=CNC(C1CCC(C1)NC(C=CN)=O)=CF)OC#[S+]CC#[P-]C[N+]=CC,6,0.07986275106668472
0,C(C1CCC(C1)NC(=O)C=CN)(=CF)NC=C1C=CC=CC1OC#[S+]CC#[P-]C[N+]=CC,7,0.07986275106668472
0,C1=CC(OC#[S+]CC#[P-]C[N+]=CC)C(=CNC(=CF)C2CC(CC2)NC(C=CN)=O)C=C1,8,0.07986275106668472
0,C(=CC(NC1CC(C(=CF)NC=C2C(OC#[S+]CC#[P-]C[N+]=CC)C=CC=C2)CC1)=O)N,9,0.07986275106668472
0,C1(C(C=CC=C1)OC#[S+]CC#[P-]C[N+]=CC)=CNC(C1CCC(C1)NC(C=CN)=O)=CF,10,0.07986275106668472
3,C1CC(C[C+]1NC(=O)C=CN)CC(NF)=C,11,0.08114630728960037
0,C(C(NF)=C)C1CC[C+](C1)NC(C=CN)=O,12,0.08114630728960037
0,C(C(=C)NF)C1CC[C+](C1)NNCC(C)=O,13,0.09745750576257706
2,CC(CNN[C+]1CCC(C1)CC(NF)=C)=O,14,0.09745750576257706
1,C=C(CC1CC[C+](C1)NNCC(=O)C)NF,15,0.09745750576257706
2,C1(CN[C+]CCCC(C=C)C(C1)NF)=O,16,0.11575622856616974
2,C1C(=O)CN[C+]CCCC(C=C)C1NF,17,0.11575622856616974
1,C1C(=O)CC(C[C+]N1)F,18,0.11795356124639511
2,C1N[C+]CC(F)CC1=O,19,0.11795356124639511
1,O=C1CC(F)C[C+]NC1,20,0.11795356124639511
1,C1N[C+]CC(CC1=O)F,21,0.11795356124639511
1,C1C(CN[C+]CC1F)=O,22,0.11795356124639511
0,C1N[C+]CC(F)CC1=O,23,0.11795356124639511
1,C1C(=O)CC(F)C[C+]N1,24,0.11795356124639511
1,O=C1CN[C+]CC(F)C1,25,0.11795356124639511
1,N1CC(=O)CC(F)C[C+]1,26,0.11795356124639511
1,[C+]1CC(CC(=O)CN1)F,27,0.11795356124639511
1,O=C1CC(F)C[C+]NC1,28,0.11795356124639511
1,C1C(CC(CN[C+]1)=O)F,29,0.11795356124639511
1,C1C(CC(C[C+]N1)F)=O,30,0.11795356124639511
0,O=C1CC(C[C+]NC1)F,31,0.11795356124639511
0,FC1C[C+]NCC(=O)C1,32,0.11795356124639511
0,C1C(CC(CN[C+]1)=O)F,33,0.11795356124639511
0,N1CC(CC(C[C+]1)F)=O,34,0.11795356124639511
0,N1CC(CC(C[C+]1)F)=O,35,0.11795356124639511
0,C1C(F)C[C+]NCC1=O,36,0.11795356124639511
0,O=C1CC(F)C[C+]NC1,37,0.11795356124639511
0,[C+]1NCC(CC(F)C1)=O,38,0.11795356124639511
0,C1C(CC(=O)CN[C+]1)F,39,0.11795356124639511
0,C1(C[C+]NCC(=O)C1)F,40,0.11795356124639511
0,FC1CC(=O)CN[C+]C1,41,0.11795356124639511
0,C1[C+]NCC(=O)CC1F,42,0.11795356124639511
0,FC1CC(=O)CN[C+]C1,43,0.11795356124639511
0,C1C(F)C[C+]NCC1=O,44,0.11795356124639511
0,O=C1CN[C+]CC(C1)F,45,0.11795356124639511
0,C1N[C+]CC(F)CC1=O,46,0.11795356124639511
0,C1C(C[C+]NCC1=O)F,47,0.11795356124639511
0,C1C(CN[C+]CC1F)=O,48,0.11795356124639511
