,SMILES molecule,Generation,Metric 1
0,C1C(CCCC1)C1OC2OC(CC2C1)OCC,0,0.002454227302223444
1,C1(=[N+](C2C(N(OCC(OCC)=O)C1=O)=CC=CC=2)[O-])C1=CC=C(C(OC)=C1)OC,0,0.03457247093319893
2,C1(N(CC2C=CC(=CC=2)F)C2N(C3C(N(C)CN(C=3N=2)C)=O)C(C=1CCC)=O)O,0,0.023613858968019485
3,C(=O)(O)CCNC(=O)C1=NC(C2=CC=NN=C2)=C2N(C(=O)C(=CC2=C1O)C1C=CC=CC=1)CC1C=CC=CC=1,0,1.0172873317060294e-06
4,C1=C(C2CC3=C(C(C)=C(C(=O)OCCOC)N3)C(=O)C2)C=CC(=C1)OC,0,0.014284789562225342
1,[N+]1([O-])C2=CC=CC=C2N(OCC(OCC)=O)C(=O)C=1C1=CC=C(OC)C(=C1)OC,1,0.03457247093319893
4,[N+]1C2C(=CC=CC=2)N(OC(OCC)=O)C(C=1C1C=C(OC)C(OC)=CC=1)=O,2,0.1582755446434021
0,C1(OC)=CC(=CC=C1OC)C1=[N+]C2=CC=CC=C2N(OC(=O)OCC)C1=O,3,0.1582755446434021
4,C1C=CC=C2N(OC(=O)OCC)C(=O)C3C=C(C(=CC=3)OC=[N+]C2=1)OC,4,0.183205708861351
0,O=C(ON1C2=CC=CC=C2[N+]=COC2C(=CC(=CC=2)C1=O)OC)OCC,5,0.183205708861351
0,O(C)C1=CC2C(N(C3=CC=CC=C3[N+]=COC1=CC=2)OC(=O)OCC)=O,6,0.183205708861351
0,C(OC(ON1C2=CC=CC=C2[N+]=COC2C(=CC(=CC=2)C1=O)OC)=O)C,7,0.183205708861351
0,C12=CC=C(C(N(OC(=O)OCC)C3=CC=CC=C3[N+]=CO2)=O)C=C1OC,8,0.183205708861351
0,C12=CC=C(C(OC)=C2)OC=[N+]C2C(N(C1=O)OC(OCC)=O)=CC=CC=2,9,0.183205708861351
0,C1C=C2C(=CC=1)[N+]=COC1C(=CC(=CC=1)C(N2OC(OCC)=O)=O)OC,10,0.183205708861351
0,C1=C2C=C(C(OC=[N+]C3C(N(OC(OCC)=O)C2=O)=CC=CC=3)=C1)OC,11,0.183205708861351
2,O(C)C1C2=CC=C(C(N(OC(OCC)=O)C3C([N+]=CO2)=CC=CC=3)=S)C=1,12,0.25998127460479736
0,N1(C2=CC=CC=C2[N+]=COC2C(=CC(=CC=2)C1=S)OC)OC(OCC)=O,13,0.25998127460479736
2,C1=CC=C2C([N+]=COC3C(=CC(C(N2OC(=O)OCC)=S)=CC=3)OC)=C1,14,0.25998127460479736
2,O(C1C2=CC=C(C(N(C3=CC=CC=C3[N+]=CO2)OC(=O)OCC)=S)C=1)C,15,0.25998127460479736
2,C1(=S)C2C=C(OC)C(OC=[N+]C3=CC=CC=C3N1OC(OCC)=O)=CC=2,16,0.25998127460479736
2,C12=CC=C(C(=C1)OC)OC=[N+]C1C(=CC=CC=1)N(OC(=O)OCC)C2=S,17,0.25998127460479736
2,[N+]1C2C(=CC=CC=2)N(OC(=O)OCC)C(C2=CC=C(OC=1)C(OC)=C2)=S,18,0.25998127460479736
0,C1=CC=C2C([N+]=COC3C(=CC(C(N2OCOCC)=S)=CC=3)OC)=C1,19,0.3010881841182709
1,C1C=C2C=C(OC)C=1OC=[N+]C1C(N(C2=S)OCOCC)=CC=CC=1,20,0.3010881841182709
1,C12OC=[N+]C3=CC=CC=C3N(OCOCC)C(=S)C(=CC=2)C=C1OC,21,0.3010881841182709
1,O(COCC)N1C2=CC=CC=C2[N+]=COC2=CC=C(C1=S)C=C2OC,22,0.3010881841182709
