,SMILES molecule,Generation,Metric 1
0,C1C=C(C=CC=1NC(=O)NCCNCC(O)COC1=CC=C(C=C1)OCCOC1CCCC1)OC,0,1.7375478014603082e-16
1,C1(COC2C=C3C(C(N(CC4C=CC(=CC=4)C(C)N=C(O)C)CC3)C(=O)OC)=CC=2)CC1,0,5.026777882832789e-10
2,C1C(=CC=CC=1C(=O)O)C1=CN=C2C(NC)=NC3=CC=CC=C3N12,0,0.2887718081474304
3,C1=C(C(C2N(C(C(O)C2C2C=CC=CC=2)=O)C)OC)C=CC=C1,0,0.12536026537418365
4,C1(C=C(C2C=C(C(=CC=2)OO)OC)N=C(N=1)N)C1=CC=C(C=C1)N1C=CN=C1,0,0.2554778456687927
2,C1(=CC=CC(=C1)C(=O)O)C1=CN=C2N1C1=CC=CC=C1N=C2NC,1,0.2887718081474304
0,C1(=CC(=CC=C1)C1N2C3C(=CC=CC=3)N=C(NC)C2=NC=1)C(O)=O,2,0.2887718081474304
4,C1(CO)C=CC=C2C=CN=CC(C=N)C3=C(O)C=CC=C3NC=12,3,0.3869228661060333
0,C1=CC(=C2C(C=NC=CC3=CC=CC(=C3NC2=C1)CO)C=N)O,4,0.3869228661060333
0,C1=CC2=CC=CC(CO)=C2NC2C(=C(O)C=CC=2)C(C=N)C=N1,5,0.3869228661060333
0,C12=CC=CC(O)=C1C(C=N)C=NC=CC1C(N2)=C(C=CC=1)CO,6,0.3869228661060333
0,C1C=C2C(=C(O)C=1)C(C=N)C=NC=CC1C(=C(CO)C=CC=1)N2,7,0.3869228661060333
0,N=CC1C2C(=CC=CC=2O)NC2=C(C=CC=C2C=CN=C1)CO,8,0.3869228661060333
0,C1C(CO)=C2C(=CC=1)C=CN=CC(C1C(=CC=CC=1O)N2)C=N,9,0.3869228661060333
0,C1=CC(=C2C(C=N)C=NC=CC3=CC=CC(=C3NC2=C1)CO)O,10,0.3869228661060333
0,C12C(NC3C(=CC=CC=3CO)C=CN=CC1C=N)=CC=CC=2O,11,0.3869228661060333
0,N=CC1C2=C(O)C=CC=C2NC2C(=CC=CC=2CO)C=CN=C1,12,0.3869228661060333
2,N1=CC(C=N)C2C(NC3C(=CC=CC=3CO)C=C1)=CC=CC=2O,13,0.3869228661060333
2,C1C(C=N)C2=C(O)C=CC=C2NC2C(C=CN=1)=CC=CC=2CO,14,0.3869228661060333
2,C12=C(CO)C=CC=C1C=CN=CC(C=N)C1C(N2)=CC=CC=1O,15,0.3869228661060333
0,C1=CC=C2C=CN=CC(C3=C(C=CC=C3NC2=C1CO)O)C=N,16,0.3869228661060333
2,C1C=CC(=C2C(C=N)C=NC=CC3=CC=CC(=C3NC2=1)CO)O,17,0.3869228661060333
1,N=CC1C=NC(C2C(NC3C(S1)=C(O)C=CC=3)=C(CO)C=CC=2)=C,18,0.38833779096603394
2,N=CC1SC2=C(C=CC=C2NC2=C(CO)C=CC=C2C(=C)N=C1)O,19,0.38833779096603394
1,C12=C(C=CC=C1NC1=C(CO)C=CC=C1C(N=CC(C=N)S2)=C)O,20,0.38833779096603394
0,C1C(SC2=C(O)C=CC=C2NC2C(=CC=CC=2CO)C(=C)N=1)C=N,21,0.38833779096603394
1,C1C(O)=C2C(=CC=1)NC1C(=CC=CC=1CO)C(=C)N=CC(C=N)S2,22,0.38833779096603394
1,C1(C2=CC=CC(=C2NC2C(=C(O)C=CC=2)SC(C=N)C=N1)CO)=C,23,0.38833779096603394
1,C1(C=CC=C2C=1SC(C=N)C=NC(=C)C1=CC=CC(=C1N2)CO)O,24,0.38833779096603394
1,C1(=C)C2C(NC3=CC=CC(O)=C3SC(C=N)C=N1)=C(C=CC=2)CO,25,0.38833779096603394
1,OCC1=C2NC3C(=C(O)C=CC=3)SC(C=NC(=C)C2=CC=C1)C=N,26,0.38833779096603394
1,C1=C2C(=C(CO)C=C1)NC1=CC=CC(O)=C1SC(C=NC2=C)C=N,27,0.38833779096603394
1,C12C(C(=C)N=CC(C=N)SC3=C(O)C=CC=C3N2)=CC=CC=1CO,28,0.38833779096603394
1,N1C2=C(CO)C=CC=C2C(N=CC(SC2C1=CC=CC=2O)C=N)=C,29,0.38833779096603394
0,C(O)C1=C2C(=CC=C1)C(N=CC(SC1C(=CC=CC=1O)N2)C=N)=C,30,0.38833779096603394
0,C1C(C=N)SC2C(=CC=CC=2O)NC2=C(CO)C=CC=C2C(=C)N=1,31,0.38833779096603394
0,OCC1=C2C(=CC=C1)C(N=CC(SC1C(N2)=CC=CC=1O)C=N)=C,32,0.38833779096603394
0,C(O)C1=C2NC3C(SC(C=N)C=NC(C2=CC=C1)=C)=C(C=CC=3)O,33,0.38833779096603394
0,C(=N)C1SC2=C(O)C=CC=C2NC2=C(CO)C=CC=C2C(=C)N=C1,34,0.38833779096603394
0,C1(CO)C=CC=C2C=1NC1=CC=CC(=C1SC(C=N)C=NC2=C)O,35,0.38833779096603394
0,C12=CC=CC(CO)=C1NC1=CC=CC(O)=C1SC(C=N)C=NC2=C,36,0.38833779096603394
0,N1C2C(C(N=CC(SC3=C(C=CC=C13)O)C=N)=C)=CC=CC=2CO,37,0.38833779096603394
0,C12=C(C=CC=C1NC1C(C(=C)N=CC(S2)C=N)=CC=CC=1CO)O,38,0.38833779096603394
0,C1C(SC2C(NC3=C(CO)C=CC=C3C(N=1)=C)=CC=CC=2O)C=N,39,0.38833779096603394
0,S1C(C=N)C=NC(C2=CC=CC(=C2NC2C1=C(O)C=CC=2)CO)=C,40,0.38833779096603394
0,C1=CC=C2NC3C(=CC=CC=3CO)C(N=CC(C=N)SC2=C1O)=C,41,0.38833779096603394
0,S1C(C=NC(C2C(=C(CO)C=CC=2)NC2C1=C(O)C=CC=2)=C)C=N,42,0.38833779096603394
0,C=C1C2C(NC3C(=C(C=CC=3)O)SC(C=N1)C=N)=C(C=CC=2)CO,43,0.38833779096603394
0,OC1=C2C(NC3=C(CO)C=CC=C3C(N=CC(C=N)S2)=C)=CC=C1,44,0.38833779096603394
0,C12C(C(=C)N=CC(C=N)SC3C(=CC=CC=3O)N2)=CC=CC=1CO,45,0.38833779096603394
0,C(C1C=CC=C2C=1NC1=CC=CC(=C1SC(C=NC2=C)C=N)O)O,46,0.38833779096603394
0,C12C(=C(CO)C=CC=1)NC1C(=C(O)C=CC=1)SC(C=N)C=NC2=C,47,0.38833779096603394
0,N1C(=C)C2C(NC3=CC=CC(O)=C3SC(C=1)C=N)=C(C=CC=2)CO,48,0.38833779096603394
0,C1(CO)=C2C(=CC=C1)C(=C)N=CC(C=N)SC1=C(O)C=CC=C1N2,49,0.38833779096603394
