,SMILES molecule,Generation,Metric 1
0,N12C=CC(C#N)=CC1=C(C=NN(S(=O)(=O)C1=CC(=CC=C1C)C(F)(F)F)C)C=N2,0,0.23207542300224304
1,C1(OCCO[N+]([O-])=O)=CC=C(C=CC(NCCCNC2=C3CCCCC3=NC3C2=CC=CC=3)=O)C=C1OC,0,1.0246263473095985e-12
2,C1=C(N2C(C3=CC=C(Cl)C=C3)C3N(C(C4C(=NC(OC)=CC=4)OC)=NC=3C2=O)C(C)C)C(C)=CC=C1Cl,0,2.513845345220034e-07
3,C1N(CCC(C(NC2C=C(C=CC=2)OCC2C(=CC=CC=2)F)=O)C1)C1C=CN=CC=1,0,0.001321381889283657
4,C1C=C(C=CC=1OC)C(=O)NCCC1=NN=C(N1C)SCCOC1C=CC(=CC=1)OC,0,0.00015152797277551144
0,C1=NN2C=CC(=CC2=C1C=NN(S(=O)(C1C(C)=CC=C(C=1)C(F)(F)F)=O)C)C#N,1,0.23207542300224304
3,C1(=C2C=C(C#N)C=CN2N=CC1)C=NN(O)[SH](=O)(C)C1C=C(C(F)(F)F)C=CC=1,2,0.28350841999053955
0,C1C=NN2C=CC(C#N)=CC2=C1C=NN([SH](=O)(C1=CC=CC(C(F)(F)F)=C1)C)O,3,0.28350841999053955
4,C12C=C(C#N)C=CN1N=CCC=2C=NN[SH](C=O)C1=CC=CC(=C1)CF,4,0.3244810402393341
0,C1C2N(N=CCC=2C=NN[SH](C=O)C2=CC=CC(CF)=C2)C=CC=1C#N,5,0.3244810402393341
0,C12N(C=CC(C#N)=C2)N=CCC=1C=NN[SH](C1=CC=CC(CF)=C1)C=O,6,0.3244810402393341
0,C12N(C=CC(=C1)C#N)N=CCC=2C=NN[SH](C=O)C1=CC=CC(=C1)CF,7,0.3244810402393341
0,C1C=NN2C=CC(=CC2=C1C=NN[SH](C=O)C1C=C(CF)C=CC=1)C#N,8,0.3244810402393341
0,C(=NN[SH](C1=CC=CC(=C1)CF)C=O)C1=C2N(C=CC(C#N)=C2)N=CC1,9,0.3244810402393341
0,C1=CN2N=CCC(C=NN[SH](C3C=C(C=CC=3)CF)C=O)=C2C=C1C#N,10,0.3244810402393341
0,C(#N)C1=CC2N(C=C1)N=CCC=2C=NN[SH](C1C=C(C=CC=1)CF)C=O,11,0.3244810402393341
0,C(C1=CC([SH](NN=CC2=C3N(C=CC(C#N)=C3)N=CC2)C=O)=CC=C1)F,12,0.3244810402393341
0,C1C=NN2C=CC(C#N)=CC2=C1C=NN[SH](C1C=C(CF)C=CC=1)C=O,13,0.3244810402393341
2,C1([SH](C=O)NN=CC2=C3C=C(C#N)C=CN3N=CC2)=CC=CC(=C1)CF,14,0.3244810402393341
2,C1=C(C=CN2N=CCC(C=NN[SH](C3=CC=CC(=C3)CF)C=O)=C21)C#N,15,0.3244810402393341
0,N(=CC(=C1C=C(C#N)C=CN1)CC#B)N[SH](C=O)C1C=C(CF)C=CC=1,16,0.3600371778011322
2,N(N[SH](C=O)C1=CC=CC(CF)=C1)=CC(=C1C=C(C=CN1)C#N)CC#B,17,0.3600371778011322
2,C1=C([SH](C=O)NN=CC(=C2NC=CC(C#N)=C2)CC#B)C=C(C=C1)CF,18,0.3600371778011322
2,B#CCC(C=NN[SH](C1=CC=CC(=C1)CF)C=O)=C1NC=CC(C#N)=C1,19,0.3600371778011322
1,C1(NC=CC(C#N)=C1)=C(CC#B)C=NN[SH](C1C=C(C=CC=1)CF)C=O,20,0.3600371778011322
1,B#CCC(=C1NC=CC(=C1)C#N)C=NN[SH](C1=CC=CC(CF)=C1)C=O,21,0.3600371778011322
1,C1=C(C=CC=C1[SH](C=O)NN=CC(=C1NC=CC(=C1)C#N)CC#B)CF,22,0.3600371778011322
