,SMILES molecule,Generation,Metric 1
0,C12CC(OCC)OC2OC(C2CCCCC2)C1,0,0.002454227302223444
1,C(OC(CON1C(=O)C(=[N+](C2=CC=CC=C21)[O-])C1C=C(C(OC)=CC=1)OC)=O)C,0,0.03457247093319893
2,C(CC)C1C(=O)N2C(=NC3=C2C(N(CN3C)C)=O)N(C=1O)CC1=CC=C(C=C1)F,0,0.023613858968019485
3,C(CC(=O)O)NC(=O)C1=NC(C2=CC=NN=C2)=C2C(C=C(C(=O)N2CC2=CC=CC=C2)C2=CC=CC=C2)=C1O,0,1.0172873317060294e-06
4,COC1=CC=C(C2CC3NC(=C(C)C=3C(C2)=O)C(OCCOC)=O)C=C1,0,0.014284789562225342
1,C12=CC=CC=C1N(C(C(=[N+]2[O-])C1C=C(OC)C(=CC=1)OC)=O)OCC(OCC)=O,1,0.03457247093319893
4,O(C(CON(C1C([N+][O-])=CC=CC=1)C(C1CC(OC)=COCC=1)=O)=O)CC,2,0.044091660529375076
2,O=C1[N+](C2=CC=CC=C2N(OCCC)CC=CC1OC)[O-],3,0.1165967732667923
0,O(N1C2C(=CC=CC=2)[N+]([O-])C(=O)C(OC)C=CC1)CCC,4,0.1165967732667923
4,C(CON1CC=CC(C([O-])[N+]C2C1=CC=CC=2)C=O)C,5,0.1342669576406479
3,C1C=C2C(=CC=1)[N+]C([O-])C(C=O)C=C(C)N(C2)[B+]OCC,6,0.14663514494895935
0,C1C=C2[N+]C([O-])C(C=C(C)N(CC2=CC=1)[B+]OCC)C=O,7,0.14663514494895935
3,[N+]1C2C(CN(C(=CC(C=O)C1[O-])[B-]C)[B+]OCC)=CC=CC=2,8,0.15014804899692535
0,C1C=CC=C2CN(C(=CC(C([O-])[N+]C2=1)C=O)[B-]C)[B+]OCC,9,0.15014804899692535
0,C1N([B+]OCC)C(=CC(C([N+]C2C1=CC=CC=2)[O-])C=O)[B-]C,10,0.15014804899692535
0,C12=CC=CC=C1[N+]C([O-])C(C=O)C=C(N(C2)[B+]OCC)[B-]C,11,0.15014804899692535
0,O=CC1C=C([B-]C)N([B+]OCC)CC2C([N+]C1[O-])=CC=CC=2,12,0.15014804899692535
2,C1C=C2C(=CC=1)CN(C([B-]C)=CC(C([N+]2)[O-])C=O)[B+]OCC,13,0.15014804899692535
2,C12=CC=CC=C1CN(C([B-]C)=CC(C([O-])[N+]2)C=O)[B+]OCC,14,0.15014804899692535
2,C1C(C([N+]C2C(=CC=CC=2)CN(C=1[B-]C)[B+]OCC)[O-])C=O,15,0.15014804899692535
2,C1=CC=C2C(=C1)CN([B+]OCC)C(=CC(C([O-])[N+]2)C=O)[B-]C,16,0.15014804899692535
2,C1(C(C=C([B-]C)N(CC2C(=CC=CC=2)[N+]1)[B+]OCC)C=O)[O-],17,0.15014804899692535
1,C1N([B+]OCC)C(=CC(C=O)C([N+]C2C1=CC=CC=2)[O-])[B-]C,18,0.15014804899692535
2,O(CC)[B+]N1C([B-]C)=CC(C([O-])[N+]C2C(=CC=CC=2)C1)C=O,19,0.15014804899692535
1,N1(CC2C(=CC=CC=2)[N+]C(C(C=O)C=C1[B-]C)[O-])[B+]OCC,20,0.15014804899692535
