,SMILES molecule,Generation,Metric 1
0,C(NCC(COC1C=CC(OCCOC2CCCC2)=CC=1)O)CNC(NC1C=CC(OC)=CC=1)=O,0,0.25583482944344704
1,CC(=NC(C1=CC=C(CN2CCC3C(=CC=C(OCC4CC4)C=3)C2C(=O)OC)C=C1)C)O,0,0.3892171344165436
2,C1=C2N3C(=CN=C3C(NC)=NC2=CC=C1)C1=CC=CC(=C1)C(=O)O,0,0.30650570087189805
3,C1(O)C(C2C=CC=CC=2)C(C(C2=CC=CC=C2)OC)N(C1=O)C,0,0.388268156424581
4,C1C=C(C=C(C=1OO)OC)C1N=C(N)N=C(C=1)C1=CC=C(C=C1)N1C=NC=C1,0,0.2791411042944785
1,C(=O)(OC)C1N(CC2C=CC(C(C)N=C(O)C)=CC=2)CCC2C1=CC=C(C=2)OCC1CC1,1,0.3892171344165436
2,C1C(C)(C1N1C(C2=CC=C(C=C2CC1)OCC1CC1)C(OC)=O)C(C)N=C(C)O,2,0.38972602739726026
0,C1(C)(CC1N1C(C(=O)OC)C2C(CC1)=CC(=CC=2)OCC1CC1)C(N=C(C)O)C,3,0.38972602739726026
3,C(C)(C1(C(N2CCC3=CC(OCC4CC4)=CC=C3C2C(OC)=O)C1)C)N=C(OC)C,4,0.3916893732970027
3,C1(OCC2CC2)C=C2CCN(C(C(=O)OC)C2=CC=1)C1C(C(N=C(O)C)C)C(C)C1,5,0.3923444976076555
3,C12C(=CC=C(C=1)OCC1CC1)C(C(OC)=O)N(C1C(P(C1)CC)C(N=C(C)O)C)CC2,6,0.40207522697795073
3,P1(C)C[S+]C1(CN1C(C(OC)=O)C2=CC=C(OCC3CC3)C=C2CC1)CC(C)N=C(O)C,7,0.41311266709102484
0,C(C1N(CC2(CC(C)N=C(O)C)P(C)C[S+]2)CCC2C1=CC=C(C=2)OCC1CC1)(=O)OC,8,0.41311266709102484
0,C1C(C1)COC1C=C2C(C(C(=O)OC)N(CC2)CC2(CC(C)N=C(C)O)P(C)C[S+]2)=CC=1,9,0.41311266709102484
3,N(=CC(CC1(CN2C(C(=O)OC)C3C(=CC(=CC=3)OCC3CC3)CC2)[S+]CP1CO)C)CC,10,0.41964285714285715
2,C(N=C1[PH]2=C(NCC3(P(C[S+]3)CO)CC1C)C(CC1=CC(=CC=C12)OCC1CC1)C(=O)OC)C,11,0.4464385866517106
0,C1(C2NCC3([S+]CP3CO)CC(C)C(=NCC)[PH]=2C2=CC=C(C=C2C1)OCC1CC1)C(=O)OC,12,0.4464385866517106
2,C1P(CO)C2([S+]1)CC(C)C([PH]1=C(C(CC3C1=CC=C(OCC1CC1)C=3)C(OC)=O)NC2)=NCC,13,0.4464385866517106
2,C12NCC3(P(C[S+]3)CO)CC(C)C([PH]=1C1C(CC2C(=O)OC)=CC(OCC2CC2)=CC=1)=NCC,14,0.4464385866517106
1,[S+]1C2(CNC3C(C(=O)OC)CC4=CC(OCC5CC5)=CC=C4[PH]=3C(C(C2)C)=NCC=[B-])P(CO)C1,15,0.4481792717086835
0,C(O)P1C2([S+]C1)CNC1=[PH](C3C(=CC(OCC4CC4)=CC=3)CC1C(=O)OC)C(C(C2)C)=NCC=[B-],16,0.4481792717086835
2,C12=[PH](C(C(CC3(P(C[S+]3)CO)CN2)C)=NCC=[B-])C2C(=CC(=CC=2)OCC2CC2)CC1C(=O)OC,17,0.4481792717086835
0,C1C(C1)COC1C=C2CC(C3=[PH](C2=CC=1)C(=NCC=[B-])C(CC1(CN3)[S+]CP1CO)C)C(OC)[S+],18,0.4506172839506173
2,C1C2(CC(C)C(=NCC=[B-])[PH]3C4=CC=C(C=C4CC(C=3N1)C([S+])OC)OCC1CC1)[S+]CP2CO,19,0.4506172839506173
1,[S+]C(OC)C1C2=[PH](C3=CC=C(OCC4CC4)C=C3C1)C(=NCC=[B-])C(C)CC1(CN2)[S+]CP1CO,20,0.4506172839506173
1,COC(C1C2NCC3(CC(C)C([PH]=2C2=CC=C(OCC4CC4)C=C2C1)=NCC=[B-])[S+]CP3CO)[S+],21,0.4506172839506173
1,[B-]=CCN=C1[PH]2=C(NCC3(CC1C)[S+]CP3CO)C(C(OC)[S+])CC1C2=CC=C(C=1)OCC1CC1,22,0.4506172839506173
1,C12C(C(OC)[S+])CC3C(=CC=C(OCC4CC4)C=3)[PH]=1C(C(C)CC1([S+]CP1CO)CN2)=NCC=[B-],23,0.4506172839506173
1,C1[S+]C2(CC(C)C(=NCC=[B-])[PH]3C4=CC=C(OCC5CC5)C=C4CC(C(OC)[S+])C=3NC2)P1CO,24,0.4506172839506173
