,SMILES molecule,Generation,Metric 1
0,C12C(OC(C2)OCC)OC(C2CCCCC2)C1,0,0.1346153846153846
1,N1(OCC(OCC)=O)C2=CC=CC=C2[N+](=C(C1=O)C1=CC=C(OC)C(=C1)OC)[O-],0,0.34637964774951074
2,OC1=C(C(N2C(=NC3=C2C(=O)N(C)CN3C)N1CC1=CC=C(C=C1)F)=O)CCC,0,0.41685393258426967
3,C1(=C2N(CC3=CC=CC=C3)C(C(C3=CC=CC=C3)=CC2=C(O)C(C(=O)NCCC(O)=O)=N1)=O)C1C=NN=CC=1,0,0.40719588806396345
4,C12NC(=C(C)C=2C(=O)CC(C1)C1C=CC(=CC=1)OC)C(OCCOC)=O,0,0.40040241448692154
2,C1(=C(N(CC2=CC=C(F)C=C2)C2N(C3=C(N(CN(C3=O)C)C)N=2)C1=O)O)CCC,1,0.41685393258426967
4,OC1N(C2N(C(=O)C=1CCC)C1=C(N(O)CN(C1)C)N=2)C1C(C(=CC=C1)C)C,2,0.428335170893054
2,N1=C2N(C3C(C(=CC=C3)C)C)C(=S(C(=O)N2C2=C1N(CN(C)C2)O)CCC)O,3,0.439697133585722
0,C1C(C(C)C(C)=CC=1)N1C(=S(CCC)C(N2C3=C(N=C12)N(CN(C)C3)O)=O)O,4,0.439697133585722
0,O=C1S(=C(N(C2=NC3N(O)CN(C)CC=3N12)C1C=CC=C(C)C1C)O)CCC,5,0.439697133585722
0,C1=CC=C(C)C(C1N1C2=NC3=C(N2C(=O)S(=C1O)CCC)CN(C)CN3O)C,6,0.439697133585722
0,CC1C(C(N2C(O)=S(CCC)C(N3C4=C(N=C32)N(CN(C)C4)O)=O)C=CC=1)C,7,0.439697133585722
0,C12N3C(=NC=1N(CN(C2)C)O)N(C1C(C(=CC=C1)C)C)C(=S(C3=O)CCC)O,8,0.439697133585722
0,OC1N(C2C=CC=C(C)C2C)C2N(C(S=1CCC)=O)C1=C(N(CN(C)C1)O)N=2,9,0.439697133585722
0,C1C2=C(N=C3N(C(O)=S(C(=O)N23)CCC)C2C=CC=C(C)C2C)N(O)CN1C,10,0.439697133585722
0,C1(N2C3=NC4N(O)CN(CC=4N3C(S(=C2O)CCC)=O)C)C(C)C(C)=CC=C1,11,0.439697133585722
2,C1(=S(CCC)C(N2C3CN(C)CN(O)C=3N=C2N1C1C=CC=C(C)C1C)=O)B,12,0.44216216216216214
2,CC1=CC=CC(C1C)N1C(=S(C(=O)N2C3=C(N=C12)N(CN(C3)C)O)CCC)B,13,0.44216216216216214
2,C(CC)S1C(=O)N2C(=NC3N(O)CN(C)CC2=3)N(C=1B)C1C=CC=C(C1C)C,14,0.44216216216216214
2,C1=C(C(C(C=C1)N1C(B)=S(C(N2C3=C(N(O)CN(C3)C)N=C12)=O)CCC)C)C,15,0.44216216216216214
2,C12N(O)CN(CC=2N2C(S(=C(B)N(C3C=CC=C(C3C)C)C2=N1)CCC)=O)C,16,0.44216216216216214
