,SMILES molecule,Generation,Metric 1
0,O(C)C1=CC=C(C=C1)NC(=O)NCCNCC(COC1C=CC(OCCOC2CCCC2)=CC=1)O,0,0.25583482944344704
1,C1(C=CC(=CC=1)CN1C(C2=CC=C(OCC3CC3)C=C2CC1)C(OC)=O)C(N=C(O)C)C,0,0.3892171344165436
2,C(O)(C1C=CC=C(C=1)C1=CN=C2C(=NC3C(N12)=CC=CC=3)NC)=O,0,0.30650570087189805
3,CN1C(=O)C(O)C(C1C(C1=CC=CC=C1)OC)C1=CC=CC=C1,0,0.388268156424581
4,N1=C(C=C(N=C1N)C1=CC=C(C(=C1)OC)OO)C1C=CC(=CC=1)N1C=CN=C1,0,0.2791411042944785
1,C1C=C(CN2C(C3=CC=C(OCC4CC4)C=C3CC2)C(OC)=O)C=CC=1C(N=C(C)O)C,1,0.3892171344165436
2,C1(OCC2CC2)C=C2CCN(C(C(OC)=O)C2=CC=1)CC1C=C[O+](C(C)N=C(O)C)CC=1,2,0.4
4,CC(N=C(C)O)[O+]1C=CC(=CC1)N1CCC2=CC(=CC=C2C1CC=O)OCC1CC1,3,0.40829234012649335
2,C1(=CC[O+](C(C)=S=C(O)C)C=C1)N1C(C2C(CC1)=CC(=CC=2)OCC1CC1)CC=O,4,0.41743444365698085
0,C1C(=CC[O+](C(=S=C(O)C)C)C=1)N1CCC2C(=CC=C(OCC3CC3)C=2)C1CC=O,5,0.41743444365698085
0,CC(=S=C(C)O)[O+]1C=CC(N2CCC3C(C2CC=O)=CC=C(OCC2CC2)C=3)=CC1,6,0.41743444365698085
2,C1(=CC[O+](C(=S=C(C)O)C)C[P-]1)N1CCC2C(=CC=C(OCC3CC3)C=2)C1CC=O,7,0.4207650273224044
0,C1([P-]C[O+](CC=1)C(C)=S=C(O)C)N1C(CC=O)C2C(CC1)=CC(=CC=2)OCC1CC1,8,0.4207650273224044
3,C1C2C(C(CC=O)N(C1)C1=CC[O+](C(=S=C(N)C)OC)C[P-]1)=CC=C(OCC1CC1)C=2,9,0.42721733243060256
0,C([O+]1CC=C(N2C(CC=O)C3C(CC2)=CC(=CC=3)OCC2CC2)[P-]C1)(OC)=S=C(C)N,10,0.42721733243060256
0,C1C=C(OCC2CC2)C=C2CCN(C3[P-]C[O+](CC=3)C(=S=C(C)N)OC)C(CC=O)C=12,11,0.42721733243060256
3,C1N(C2[P-]C[O+](C(=S=C(C)N)OC)CC=2)C(C2C=CC3OCCCCC1C=2C=3)CC=O,12,0.4323453608247423
2,N1(CC2C3=C(C=CC(OCCCC2)=C3)C1CC=O)C1[P-]C[O+](C(OC)=S=C(C)N)CC=1,13,0.4323453608247423
2,C1C2=C3C=C(C=1)OCCCCC3CN(C2CC=O)C1[P-]C[O+](CC=1)C(=S=C(C)N)OC,14,0.4323453608247423
1,C(CC1(C2C=C3C(=CC=2)OCCC#[S+]CC3C1)NC1[P-]C([O+]C(OC)=S=C(C)N)CC=1)=O,15,0.4557207498383969
2,O(C([O+]C1[P-]C(=CC1)NC1(CC=O)C2C=C3C(OCCC#[S+]CC3C1)=CC=2)=S=C(C)N)C,16,0.4557207498383969
0,C(=[P-])CC1(C2C=C3C(C[S+]#CCCOC3=CC=2)C1)NC1=CCC([O+]C(=S=C(N)C)OC)[P-]1,17,0.4599483204134367
0,C(=C([P-]C[SH]=C(NOC)C)NC1(CC2C3C(=CC=C1C=3)OCCC#[S+]C2)CC=[P-])C,18,0.4603174603174603
