,SMILES molecule,Generation,Metric 1
0,C1C(=CC2N(N=CC=2C=NN(S(=O)(C2C(=CC=C(C(F)(F)F)C=2)C)=O)C)C=1)C#N,0,0.34285714285714286
1,[O-][N+](OCCOC1=CC=C(C=C1OC)C=CC(=O)NCCCNC1=C2C(CCCC2)=NC2C1=CC=CC=2)=O,0,0.43728100911002105
2,C1=C(C(=NC(=C1)OC)OC)C1=NC2=C(C(N(C2=O)C2=CC(Cl)=CC=C2C)C2C=CC(=CC=2)Cl)N1C(C)C,0,0.42951541850220265
3,C1N(CCC(C1)C(=O)NC1=CC=CC(=C1)OCC1C(=CC=CC=1)F)C1=CC=NC=C1,0,0.28431372549019607
4,C1C(OCCSC2=NN=C(CCNC(=O)C3=CC=C(OC)C=C3)N2C)=CC=C(C=1)OC,0,0.2922230950510605
1,C1(OC)=CC(C=CC(NCCCNC2=C3C(CCCC3)=NC3=CC=CC=C23)=O)=CC=C1OCCO[N+](=O)[O-],1,0.43728100911002105
3,[N+](OCCOC1=CC=C(C=C1OC)C=CC(NCCCNC1C2C(=CC=CC=2)N=C2C=1CC([S-])CC2)=O)([O-])=O,2,0.44482288828337874
0,C1=C(C=C(OC)C(=C1)OCCO[N+]([O-])=O)C=CC(NCCCNC1C2=CC=CC=C2N=C2CCC(CC2=1)[S-])=O,3,0.44482288828337874
0,C1(OCCO[N+]([O-])=O)=CC=C(C=CC(=O)NCCCNC2=C3C(CCC(C3)[S-])=NC3C2=CC=CC=3)C=C1OC,4,0.44482288828337874
2,C1C=CC=C2N=C3CCC(CC3=C(C2=1)NCCCNC(C=CC1=CC=C(C(=C1)OC)CCCO[N+]([O-])=O)=O)[S-],5,0.46095890410958906
0,C1=C(CCCO[N+]([O-])=O)C(=CC(=C1)C=CC(NCCCNC1=C2C(=NC3=CC=CC=C31)CCC([S-])C2)=O)OC,6,0.46095890410958906
0,[O-][N+](OCCCC1=CC=C(C=CC(=O)NCCCNC2C3C(N=C4CCC([S-])CC4=2)=CC=CC=3)C=C1OC)=O,7,0.46095890410958906
0,C1=C2C(=CC=C1)C(=C1CC(CCC1=N2)[S-])NCCCNC(C=CC1=CC=C(CCCO[N+]([O-])=O)C(OC)=C1)=O,8,0.46095890410958906
0,C1C=C2C(N=C3C(CC([S-])CC3)=C2NCCCNC(=O)C=CC2C=C(OC)C(CCCO[N+]([O-])=O)=CC=2)=CC=1,9,0.46095890410958906
0,C1CC([S-])CC2=C(NCCCNC(C=CC3=CC=C(CCCO[N+]([O-])=O)C(=C3)OC)=O)C3C(=CC=CC=3)N=C12,10,0.46095890410958906
0,C12C(=CC=CC=2)C(=C2CC(CCC2=N1)[S-])NCCCNC(C=CC1C=C(OC)C(CCCO[N+]([O-])=O)=CC=1)=O,11,0.46095890410958906
0,C1(C2C(=CC=CC=2)N=C2CCC(CC=12)[S-])NCCCNC(C=CC1C=C(OC)C(=CC=1)CCCO[N+](=O)[O-])=O,12,0.46095890410958906
2,O([N+]([O-])=O)CCCC1=CC=C(C=C1OC)C=CC(NCCCNC1=C2C(CCC([S-])C2)=NC2=CC=CC=C21)=O,13,0.46095890410958906
2,C1C2=C(NCCCNC(=O)C=CC3C=C(C(CCCO[N+](=O)[O-])=CC=3)OC)C3C(N=C2CCC1[S-])=CC=CC=3,14,0.46095890410958906
2,O=C(C=CC1=CC=C(CCCO[N+](=O)[O-])C(=C1)OC)NCCCNC1C2C(=CC=CC=2)N=C2CCC(CC=12)[S-],15,0.46095890410958906
2,C(CCC1=CC=C(C=C1OC)C=CC(=O)NCCCNC1=C2CC([S-])CCC2=NC2=CC=CC=C21)O[N+]([O-])=O,16,0.46095890410958906
1,C1=C2N=C3C(CC(CC3)[S-])=C(NCCCNC(C=CC3=CC=C(CCCO[N+](=O)[O-])C(=C3)OC)=O)C2=CC=C1,17,0.46095890410958906
2,C1C2=NC3=CC=CC=C3C(=C2CC(C1)[S-])NCCCNC(C=CC1=CC=C(CCCO[N+](=O)[O-])C(=C1)OC)=O,18,0.46095890410958906
2,C1([S-])CCC2=NC3C(C(NCCCNC(=O)C=CC4=CC=C(C(=C4)OC)CCCO[N+](=O)[O-])=C2C1)=CC=CC=3,19,0.46095890410958906
1,C1(C(CCCO[N+](=O)[O-])=CC=C(C=CC(NCCCNC2=C3C(=NC4C2=CC=CC=4)CCC([S-])C3)=O)C=1)OC,20,0.46095890410958906
1,O(C)C1=CC(=CC=C1CCCO[N+]([O-])=O)C=CC(NCCCNC1=C2CC([S-])CCC2=NC2C1=CC=CC=2)=O,21,0.46095890410958906
1,C1C=CC=C2N=C3CCC([S-])CC3=C(NCCCNC(=O)C=CC3C=C(OC)C(=CC=3)CCCO[N+]([O-])=O)C2=1,22,0.46095890410958906
0,O=C(NCCCNC1C2=CC=CC=C2N=C2C=1CC([S-])CC2)C=CC1=CC=C(C(OC)=C1)CCCO[N+]([O-])=[N-],23,0.46222527472527475
1,C1(OC)=CC(C=CC(NCCCNC2=C3CC(CCC3=NC3=CC=CC=C32)[S-])=O)=CC=C1CCCO[N+](=[N-])[O-],24,0.46222527472527475
1,C(CCNC(C=CC1=CC=C(CCCO[N+](=[N-])[O-])C(OC)=C1)=O)NC1C2C(=CC=CC=2)N=C2CCC([S-])CC2=1,25,0.46222527472527475
1,C1([S-])CC2=C(NCCCNC(=O)C=CC3C=C(OC)C(=CC=3)CCCO[N+](=[N-])[O-])C3C(=CC=CC=3)N=C2CC1,26,0.46222527472527475
1,C12=C(NCCCNC(C=CC3C=C(OC)C(=CC=3)CCCO[N+]([O-])=[N-])=O)C3=CC=CC=C3N=C2CCC([S-])C1,27,0.46222527472527475
1,C1(=CC=C(CCCO[N+](=[N-])[O-])C(OC)=C1)C=CC(=O)NCCCNC1=C2C(CCC(C2)[S-])=NC2=CC=CC=C21,28,0.46222527472527475
1,C1(OC)C(=CC=C(C=CC(=O)NCCCNC2=C3C(CCC(C3)[S-])=NC3=CC=CC=C32)C=1)CCCO[N+]([O-])=[N-],29,0.46222527472527475
0,C(CCC1=CC=C(C=C1OC)C=CC(=O)NCCCNC1C2=CC=CC=C2N=C2C=1CC([S-])CC2)O[N+]([O-])=[N-],30,0.46222527472527475
0,C(CCNC(=O)C=CC1=CC=C(CCCO[N+]([O-])=[N-])C(=C1)OC)NC1=C2CC(CCC2=NC2C1=CC=CC=2)[S-],31,0.46222527472527475
0,[S-]C1CCC2C(C1)=C(NCCCNC(=O)C=CC1=CC=C(C(OC)=C1)CCCO[N+]([O-])=[N-])C1C(=CC=CC=1)N=2,32,0.46222527472527475
0,C1=CC=C2C(=C3C(=NC2=C1)CCC(C3)[S-])NCCCNC(C=CC1=CC=C(CCCO[N+]([O-])=[N-])C(OC)=C1)=O,33,0.46222527472527475
0,C1=C(OC)C(CCCO[N+](=[N-])[O-])=CC=C1C=CC(=O)NCCCNC1=C2C(=NC3=CC=CC=C13)CCC(C2)[S-],34,0.46222527472527475
0,C(CCNC1C2C(=CC=CC=2)N=C2C=1CC([S-])CC2)NC(C=CC1=CC=C(CCCO[N+](=[N-])[O-])C(=C1)OC)=O,35,0.46222527472527475
0,C1(C=C(OC)C(=CC=1)CCCO[N+](=[N-])[O-])C=CC(NCCCNC1=C2CC([S-])CCC2=NC2C1=CC=CC=2)=O,36,0.46222527472527475
0,C1CC(CC2C1=NC1=CC=CC=C1C=2NCCCNC(C=CC1=CC=C(C(OC)=C1)CCCO[N+]([O-])=[N-])=O)[S-],37,0.46222527472527475
0,C1C2=C(NCCCNC(=O)C=CC3=CC=C(CCCO[N+](=[N-])[O-])C(=C3)OC)C3=CC=CC=C3N=C2CCC1[S-],38,0.46222527472527475
0,C1=C(C(OC)=CC(C=CC(NCCCNC2=C3CC(CCC3=NC3=CC=CC=C32)[S-])=O)=C1)CCCO[N+]([O-])=[N-],39,0.46222527472527475
0,O(C)C1=CC(C=CC(NCCCNC2C3=CC=CC=C3N=C3CCC(CC3=2)[S-])=O)=CC=C1CCCO[N+]([O-])=[N-],40,0.46222527472527475
0,C1=CC=C2C(=C1)N=C1C(=C2NCCCNC(=O)C=CC2C=C(C(CCCO[N+]([O-])=[N-])=CC=2)OC)CC(CC1)[S-],41,0.46222527472527475
