,SMILES molecule,Generation,Metric 1
0,C1(C=CC(OCCOC2CCCC2)=CC=1)OCC(CNCCNC(=O)NC1=CC=C(OC)C=C1)O,0,0.09379973961228426
1,N1(C(C2=CC=C(C=C2CC1)OCC1CC1)C(=O)OC)CC1=CC=C(C(N=C(C)O)C)C=C1,0,0.12626906806902635
2,C1C=CC=C2C=1N=C(NC)C1=NC=C(C3=CC=CC(=C3)C(O)=O)N21,0,0.1252776811520732
3,C1C=CC(C(C2C(C(C(=O)N2C)O)C2=CC=CC=C2)OC)=CC=1,0,0.1185113657849943
4,C1N(C2=CC=C(C=C2)C2C=C(C3=CC=C(OO)C(=C3)OC)N=C(N=2)N)C=NC=1,0,0.11579588914664636
1,O=C(C1N(CCC2=CC(OCC3CC3)=CC=C21)CC1=CC=C(C=C1)C(N=C(O)C)C)OC,1,0.12626906806902635
0,CC(C1C=CC(=CC=1)CN1C(C(OC)=O)C2=CC=C(OCC3CC3)C=C2CC1)N=C(C)O,2,0.12626906806902635
0,C1(C(C)N=C(O)C)=CC=C(CN2C(C(OC)=O)C3=CC=C(OCC4CC4)C=C3CC2)C=C1,3,0.12626906806902635
0,O=C(C1N(CC2C=CC(C(N=C(C)O)C)=CC=2)CCC2=CC(=CC=C12)OCC1CC1)OC,4,0.12626906806902635
4,C1C(C(C)N(C=O)O)=CC=C(C=1)CN1CCC2=CC(=CC=C2C1COC)OCC1CC1,5,0.12755766144221395
0,C1(C2C(CCN1CC1C=CC(C(N(C=O)O)C)=CC=1)=CC(OCC1CC1)=CC=2)COC,6,0.12755766144221395
2,C1C(C1)COC1C=C2C(=O)N(O)C(C)C3=CC=C(C=C3)CN(C(COC)C2=CC=1)CC,7,0.15866193970549808
0,C1=C(C=C2C(C(N(CC)CC3=CC=C(C=C3)C(C)N(O)C2=O)COC)=C1)OCC1CC1,8,0.15866193970549808
0,C1=C2C(N(C(C3C=CC(CN(C(C2=CC=C1OCC1CC1)COC)CC)=CC=3)C)O)=O,9,0.15866193970549808
0,C1C(C1)COC1=CC=C2C(N(CC)CC3=CC=C(C(N(C(=O)C2=C1)O)C)C=C3)COC,10,0.15866193970549808
0,C1C=C2C=CC=1CN(CC)C(C1C(=CC(=CC=1)OCC1CC1)C(N(C2C)O)=O)COC,11,0.15866193970549808
0,CC1C2C=CC(=CC=2)CN(C(COC)C2C(C(=O)N1O)=CC(=CC=2)OCC1CC1)CC,12,0.15866193970549808
2,C1C(COC2=CC=C3C(COC)N(CC)CC4C=CC(C(C)N(C(=O)C3=C2)O)=CC=4)C1,13,0.15866193970549808
2,C1N(C(C2=CC=C(OCC3CC3)C=C2C(N(C(C)C2=CC=C1C=C2)O)=O)COC)CC,14,0.15866193970549808
2,C1C(COC2=CC=C3C(=C2)C(N(C(C)C2=CC=C(CN(C3COC)CC)C=C2)O)=O)C1,15,0.15866193970549808
2,CC1C2=CC=C(C=C2)CN(CC)C(COC)C2=CC=C(C=C2C(=O)N1O)OCC1CC1,16,0.15866193970549808
2,CCN1C(C2C(=CC(=CC=2)OCC2CC2)C(=O)N(C(C)C2C=CC(=CC=2)C1)O)COC,17,0.15866193970549808
2,C1C2CN(C(C3=CC=C(OCC4CC4)C=C3C(N(O)C(C)C(C=1)=CC=2)=O)COC)CC,18,0.15866193970549808
2,C12C(C(COC)N(CC3=CC=C(C(C)N(C1=O)O)C=C3)CC)=CC=C(OCC1CC1)C=2,19,0.15866193970549808
1,C1(C)C2C=CC(CN(CC)C(COC)C3C(C(=O)N1O)=CC(OCC1CC1)=CC=3)=CC=2,20,0.15866193970549808
1,O(CC1CC1)C1=CC=C2C(C(N(O)C(C)C3C=CC(CN(CC)C2COC)=CC=3)=O)=C1,21,0.15866193970549808
1,O=C1N(O)C(C2C=CC(=CC=2)CN(CC)C(COC)C2C1=CC(OCC1CC1)=CC=2)C,22,0.15866193970549808
1,C12C(C(N(C(C3C=CC(CN(CC)C1COC)=CC=3)C)O)=O)=CC(OCC1CC1)=CC=2,23,0.15866193970549808
1,C1(OCC2CC2)=CC=C2C(N(CC3C=CC(=CC=3)C(C)N(O)C(=O)C2=C1)CC)COC,24,0.15866193970549808
1,O=C1N(C(C2=CC=C(CN(CC)C(COC)C3=CC=C(C=C13)OCC1CC1)C=C2)C)O,25,0.15866193970549808
1,N1(C(COC)C2=CC=C(OCC3CC3)C=C2C(=O)N(C(C)C2C=CC(=CC=2)C1)O)CC,26,0.15866193970549808
1,C(OC)C1N(CC)CC2C=CC(=CC=2)C(C)N(O)C(=O)C2C1=CC=C(C=2)OCC1CC1,27,0.15866193970549808
1,C1C=C2C=CC=1C(N(C(=O)C1=CC(OCC3CC3)=CC=C1C(COC)N(C2)CC)O)C,28,0.15866193970549808
0,O=C1C2=CC(=CC=C2C(COC)N(CC2C=CC(C(C)N1O)=CC=2)CC)OCC1CC1,29,0.15866193970549808
0,C1C2C=CC(C(N(O)C(=O)C3=CC(OCC4CC4)=CC=C3C(N1CC)COC)C)=CC=2,30,0.15866193970549808
0,CC1N(C(=O)C2C(=CC=C(OCC3CC3)C=2)C(N(CC2C=CC1=CC=2)CC)COC)O,31,0.15866193970549808
0,C1CC1COC1=CC=C2C(N(CC3=CC=C(C(C)N(O)C(=O)C2=C1)C=C3)CC)COC,32,0.15866193970549808
0,C12C(=CC=C(C=2)OCC2CC2)C(COC)N(CC2C=CC(C(N(O)C1=O)C)=CC=2)CC,33,0.15866193970549808
0,C12=CC(=CC=C1C(N(CC)CC1=CC=C(C=C1)C(C)N(C2=O)O)COC)OCC1CC1,34,0.15866193970549808
0,C1C=C2C(N(CC3=CC=C(C(C)N(C(=O)C2=CC=1OCC1CC1)O)C=C3)CC)COC,35,0.15866193970549808
0,C12C(N(CC3=CC=C(C=C3)C(N(C(C1=CC(OCC1CC1)=CC=2)=O)O)C)CC)COC,36,0.15866193970549808
0,C1=C2CN(CC)C(C3=CC=C(OCC4CC4)C=C3C(=O)N(O)C(C(C=C2)=C1)C)COC,37,0.15866193970549808
0,C1=C2C=CC(=C1)C(N(C(C1C(=CC=C(C=1)OCC1CC1)C(N(CC)C2)COC)=O)O)C,38,0.15866193970549808
0,C1(C2=CC=C(CN(C(COC)C3=CC=C(C=C3C(=O)N1O)OCC1CC1)CC)C=C2)C,39,0.15866193970549808
0,C1=C2C=CC(CN(CC)C(COC)C3=CC=C(OCC4CC4)C=C3C(N(C2C)O)=O)=C1,40,0.15866193970549808
0,C1(COC)N(CC2=CC=C(C(N(C(C3=CC(=CC=C31)OCC1CC1)=O)O)C)C=C2)CC,41,0.15866193970549808
0,O=C1N(C(C)C2=CC=C(C=C2)CN(C(C2=CC=C(C=C12)OCC1CC1)COC)CC)O,42,0.15866193970549808
0,C1CC1COC1C=C2C(=CC=1)C(N(CC1C=CC(C(C)N(C2=O)O)=CC=1)CC)COC,43,0.15866193970549808
0,C(OC1C=C2C(=CC=1)C(N(CC)CC1C=CC(=CC=1)C(N(O)C2=O)C)COC)C1CC1,44,0.15866193970549808
0,N1(O)C(C2C(=CC=C(OCC3CC3)C=2)C(COC)N(CC)CC2=CC=C(C1C)C=C2)=O,45,0.15866193970549808
0,C12C(C)N(C(C3=CC(=CC=C3C(COC)N(CC(=CC=1)C=C2)CC)OCC1CC1)=O)O,46,0.15866193970549808
0,C1(=O)N(C(C2=CC=C(C=C2)CN(CC)C(COC)C2C1=CC(OCC1CC1)=CC=2)C)O,47,0.15866193970549808
